Área Total log,Dormitorios,Baños,Estacionamiento,Zona_num,Municipio_num,Precio Venta log,Precio Cierre log,Codigo
4.119037174812473,1,1,0,8,5,7.438971592395862,7.438971592395862,1033116
4.121473229610353,2,0,0,19,8,8.412054873292933,8.343077871169383,1123057
4.124873767256924,1,1,0,22,3,7.881182202227102,7.881182202227102,1020437
4.14962157771194,1,1,0,29,8,7.741099090035366,7.741099090035366,1112595
4.1588830833596715,1,1,0,24,3,7.313886831633462,7.313886831633462,1113513
4.1588830833596715,11,0,0,24,3,7.496097345175956,7.496097345175956,1087772
4.174387269895637,1,0,0,26,8,8.420021279663963,8.420021279663963,1003210
4.183575695950044,1,1,0,20,8,8.160803920954665,7.824445930877619,1084430
4.189654742026425,2,1,1,17,8,8.517393171418904,8.517393171418904,1094931
4.189654742026425,3,1,0,33,6,7.170888478512505,7.170888478512505,1092269
4.204692619390966,1,0,0,20,8,9.138629524422182,9.154986211844106,1095007
4.219507705176107,2,1,0,18,8,7.727094484779841,7.727094484779841,1028345
4.225957449023992,2,1,0,20,8,7.650168700845001,7.650168700845001,1047574
4.23410650459726,4,1,0,22,3,8.991064332188461,9.007367027451355,1122290
4.2626798770413155,1,1,0,16,8,8.922791623969637,8.922791623969637,1073451
4.2626798770413155,2,1,0,31,8,8.343077871169383,8.294299608857235,1108131
4.2626798770413155,4,0,0,12,5,7.438971592395862,7.438971592395862,1070527
4.2626798770413155,1,1,0,16,8,8.914760527397261,8.853808274977197,1073724
4.2626798770413155,3,2,0,5,4,7.824445930877619,7.824445930877619,1052165
